pop
importing1_many,2240949,2240955,2240946,2240949,2240949,2240943,2240952,2240961,2240952,2240949
pop
importing2_pd,989180,989180,989180,989180,989180,989180,989180,989180,989180,989180
pop
importing3_pd_and_load,1004001,1004001,1004001,1004001,1004001,1004001,1004001,1004001,1004001,1004001
pop
importing4_manypd,1004001,1004001,1004001,1004001,1004001,1004001,1004001,1004001,1004001,1004001,1004001,1004001,1004001,1004001,1004001,1004001,1004001,1004001,1004001,1004001,1004001,1004001,1004001,1004001,1004001
pop
importing5_manysklearn,1760358,1760370,1760364,1760376,1760352,1760364,1760370,1760364,1760364,1760367,1760364,1760361,1760358,1760367,1760394,1760367,1760367,1760364,1760373,1760364,1760355,1760370,1760364,1760364,1760370
pop
print_nothing,59498,59498,59498,59498,59498,59498,59498,59498,59498,59498
pop
pandas_play,1037411,1037411,1037411,1037411,1037411,1037411,1037411,1037411,1037411,1037411
push
importing1_many,4084276,4084286,4084271,4084276,4084276,4084266,4084281,4084296,4084281,4084276
push
importing2_pd,1715996,1715996,1715996,1715996,1715996,1715996,1715996,1715996,1715996,1715996
push
importing3_pd_and_load,1744984,1744984,1744984,1744984,1744984,1744984,1744984,1744984,1744984,1744984
push
importing4_manypd,1744984,1744984,1744984,1744984,1744984,1744984,1744984,1744984,1744984,1744984,1744984,1744984,1744984,1744984,1744984,1744984,1744984,1744984,1744984,1744984,1744984,1744984,1744984,1744984,1744984
push
importing5_manysklearn,3232275,3232295,3232285,3232305,3232265,3232285,3232295,3232285,3232285,3232290,3232285,3232280,3232275,3232290,3232335,3232290,3232290,3232285,3232300,3232285,3232270,3232295,3232285,3232285,3232295
push
print_nothing,106178,106178,106178,106178,106178,106178,106178,106178,106178,106178
push
pandas_play,1802320,1802320,1802320,1802320,1802320,1802320,1802320,1802320,1802320,1802320
