filepath, file no., pop_before_A, push_before_A, sgrow_before_A, sshrink_before_A,pop_in_A, push_in_A, sgrow_in_A, sshrink_in_A,pop_after_A, push_after_A, sgrow_after_A, sshrink_after_Apop_tota, push_total, sgrow_total, sshrink_total
linear_regression_additional/trace_house_only/vpython_house_054.txt,054,2306607,4200178,124,157711,41213,82751,2,1958,189,340,0,18,2348009,4283269,126,159687
linear_regression_additional/trace_house_only/vpython_house_055.txt,055,2306598,4200163,124,157711,41213,82751,2,1958,189,340,0,18,2348000,4283254,126,159687
linear_regression_additional/trace_house_only/vpython_house_056.txt,056,2306589,4200148,124,157711,41213,82751,2,1958,189,340,0,18,2347991,4283239,126,159687
linear_regression_additional/trace_house_only/vpython_house_057.txt,057,2306601,4200168,124,157711,41213,82751,2,1958,189,340,0,18,2348003,4283259,126,159687
linear_regression_additional/trace_house_only/vpython_house_058.txt,058,2306589,4200148,124,157711,41213,82751,2,1958,189,340,0,18,2347991,4283239,126,159687
linear_regression_additional/trace_house_only/vpython_house_059.txt,059,2306595,4200158,124,157711,41213,82751,2,1958,189,340,0,18,2347997,4283249,126,159687
linear_regression_additional/trace_house_only/vpython_house_060.txt,060,2306580,4200133,124,157711,41213,82751,2,1958,189,340,0,18,2347982,4283224,126,159687
linear_regression_additional/trace_house_only/vpython_house_061.txt,061,2306595,4200158,124,157711,41213,82751,2,1958,189,340,0,18,2347997,4283249,126,159687
linear_regression_additional/trace_house_only/vpython_house_062.txt,062,2306595,4200158,124,157711,41213,82751,2,1958,189,340,0,18,2347997,4283249,126,159687
linear_regression_additional/trace_house_only/vpython_house_063.txt,063,2306586,4200143,124,157711,41213,82751,2,1958,189,340,0,18,2347988,4283234,126,159687
linear_regression_additional/trace_house_only/vpython_house_064.txt,064,2306601,4200168,124,157711,41213,82751,2,1958,189,340,0,18,2348003,4283259,126,159687
linear_regression_additional/trace_house_only/vpython_house_065.txt,065,2306604,4200173,124,157711,41213,82751,2,1958,189,340,0,18,2348006,4283264,126,159687
linear_regression_additional/trace_house_only/vpython_house_066.txt,066,2306595,4200158,124,157711,41213,82751,2,1958,189,340,0,18,2347997,4283249,126,159687
linear_regression_additional/trace_house_only/vpython_house_067.txt,067,2306625,4200208,124,157711,41213,82751,2,1958,189,340,0,18,2348027,4283299,126,159687
linear_regression_additional/trace_house_only/vpython_house_068.txt,068,2306583,4200138,124,157711,41213,82751,2,1958,189,340,0,18,2347985,4283229,126,159687
linear_regression_additional/trace_house_only/vpython_house_069.txt,069,2306595,4200158,124,157711,41213,82751,2,1958,189,340,0,18,2347997,4283249,126,159687
linear_regression_additional/trace_house_only/vpython_house_070.txt,070,2306604,4200173,124,157711,41213,82751,2,1958,189,340,0,18,2348006,4283264,126,159687
linear_regression_additional/trace_house_only/vpython_house_071.txt,071,2306586,4200143,124,157711,41213,82751,2,1958,189,340,0,18,2347988,4283234,126,159687
linear_regression_additional/trace_house_only/vpython_house_072.txt,072,2306592,4200153,124,157711,41213,82751,2,1958,189,340,0,18,2347994,4283244,126,159687
linear_regression_additional/trace_house_only/vpython_house_073.txt,073,2306589,4200148,124,157711,41213,82751,2,1958,189,340,0,18,2347991,4283239,126,159687
linear_regression_additional/trace_house_only/vpython_house_074.txt,074,2306592,4200153,124,157711,41213,82751,2,1958,189,340,0,18,2347994,4283244,126,159687
linear_regression_additional/trace_house_only/vpython_house_075.txt,075,2306601,4200168,124,157711,41213,82751,2,1958,189,340,0,18,2348003,4283259,126,159687
linear_regression_additional/trace_house_only/vpython_house_076.txt,076,2306601,4200168,124,157711,41213,82751,2,1958,189,340,0,18,2348003,4283259,126,159687
linear_regression_additional/trace_house_only/vpython_house_077.txt,077,2306607,4200178,124,157711,41213,82751,2,1958,189,340,0,18,2348009,4283269,126,159687
linear_regression_additional/trace_house_only/vpython_house_078.txt,078,2306604,4200173,124,157711,41213,82751,2,1958,189,340,0,18,2348006,4283264,126,159687
linear_regression_additional/trace_house_only/vpython_house_079.txt,079,2306589,4200148,124,157711,41213,82751,2,1958,189,340,0,18,2347991,4283239,126,159687
linear_regression_additional/trace_house_only/vpython_house_080.txt,080,2306601,4200168,124,157711,41213,82751,2,1958,189,340,0,18,2348003,4283259,126,159687
linear_regression_additional/trace_house_only/vpython_house_081.txt,081,2306598,4200163,124,157711,41213,82751,2,1958,189,340,0,18,2348000,4283254,126,159687
linear_regression_additional/trace_house_only/vpython_house_082.txt,082,2306583,4200138,124,157711,41213,82751,2,1958,189,340,0,18,2347985,4283229,126,159687
linear_regression_additional/trace_house_only/vpython_house_083.txt,083,2306595,4200158,124,157711,41213,82751,2,1958,189,340,0,18,2347997,4283249,126,159687
linear_regression_additional/trace_house_only/vpython_house_084.txt,084,2306607,4200178,124,157711,41213,82751,2,1958,189,340,0,18,2348009,4283269,126,159687
linear_regression_additional/trace_house_only/vpython_house_085.txt,085,2306577,4200128,124,157711,41213,82751,2,1958,189,340,0,18,2347979,4283219,126,159687
linear_regression_additional/trace_house_only/vpython_house_086.txt,086,2306598,4200163,124,157711,41213,82751,2,1958,189,340,0,18,2348000,4283254,126,159687
linear_regression_additional/trace_house_only/vpython_house_087.txt,087,2306610,4200183,124,157711,41213,82751,2,1958,189,340,0,18,2348012,4283274,126,159687
linear_regression_additional/trace_house_only/vpython_house_088.txt,088,2306589,4200148,124,157711,41213,82751,2,1958,189,340,0,18,2347991,4283239,126,159687
linear_regression_additional/trace_house_only/vpython_house_089.txt,089,2306583,4200138,124,157711,41213,82751,2,1958,189,340,0,18,2347985,4283229,126,159687
linear_regression_additional/trace_house_only/vpython_house_090.txt,090,2306595,4200158,124,157711,41213,82751,2,1958,189,340,0,18,2347997,4283249,126,159687
linear_regression_additional/trace_house_only/vpython_house_091.txt,091,2306607,4200178,124,157711,41213,82751,2,1958,189,340,0,18,2348009,4283269,126,159687
linear_regression_additional/trace_house_only/vpython_house_092.txt,092,2306592,4200153,124,157711,41213,82751,2,1958,189,340,0,18,2347994,4283244,126,159687
linear_regression_additional/trace_house_only/vpython_house_093.txt,093,2306592,4200153,124,157711,41213,82751,2,1958,189,340,0,18,2347994,4283244,126,159687
linear_regression_additional/trace_house_only/vpython_house_094.txt,094,2306613,4200188,124,157711,41213,82751,2,1958,189,340,0,18,2348015,4283279,126,159687
linear_regression_additional/trace_house_only/vpython_house_095.txt,095,2306613,4200188,124,157711,41213,82751,2,1958,189,340,0,18,2348015,4283279,126,159687
linear_regression_additional/trace_house_only/vpython_house_096.txt,096,2306586,4200143,124,157711,41213,82751,2,1958,189,340,0,18,2347988,4283234,126,159687
linear_regression_additional/trace_house_only/vpython_house_097.txt,097,2306601,4200168,124,157711,41213,82751,2,1958,189,340,0,18,2348003,4283259,126,159687
linear_regression_additional/trace_house_only/vpython_house_098.txt,098,2306583,4200138,124,157711,41213,82751,2,1958,189,340,0,18,2347985,4283229,126,159687
linear_regression_additional/trace_house_only/vpython_house_099.txt,099,2306607,4200178,124,157711,41213,82751,2,1958,189,340,0,18,2348009,4283269,126,159687
linear_regression_additional/trace_house_only/vpython_house_100.txt,100,2306595,4200158,124,157711,41213,82751,2,1958,189,340,0,18,2347997,4283249,126,159687


filepath, file no., pop_before_A, push_before_A, sgrow_before_A, sshrink_before_A,pop_in_A, push_in_A, sgrow_in_A, sshrink_in_A,pop_after_A, push_after_A, sgrow_after_A, sshrink_after_Apop_tota, push_total, sgrow_total, sshrink_total
linear_regression_additional/trace_medical_only/vpython_medical_001.txt,001,2306604,4200173,124,157711,23182,44600,5,1077,189,340,0,18,2329975,4245113,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_002.txt,002,2306598,4200163,124,157711,23182,44600,5,1077,189,340,0,18,2329969,4245103,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_003.txt,003,2306583,4200138,124,157711,23182,44600,5,1077,189,340,0,18,2329954,4245078,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_004.txt,004,2306586,4200143,124,157711,23182,44600,5,1077,189,340,0,18,2329957,4245083,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_005.txt,005,2306598,4200163,124,157711,23182,44600,5,1077,189,340,0,18,2329969,4245103,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_006.txt,006,2306610,4200183,124,157711,23182,44600,5,1077,189,340,0,18,2329981,4245123,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_007.txt,007,2306595,4200158,124,157711,23182,44600,5,1077,189,340,0,18,2329966,4245098,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_008.txt,008,2306592,4200153,124,157711,23182,44600,5,1077,189,340,0,18,2329963,4245093,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_009.txt,009,2306583,4200138,124,157711,23182,44600,5,1077,189,340,0,18,2329954,4245078,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_010.txt,010,2306589,4200148,124,157711,23182,44600,5,1077,189,340,0,18,2329960,4245088,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_011.txt,011,2306625,4200208,124,157711,23182,44600,5,1077,189,340,0,18,2329996,4245148,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_012.txt,012,2306595,4200158,124,157711,23182,44600,5,1077,189,340,0,18,2329966,4245098,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_013.txt,013,2306586,4200143,124,157711,23182,44600,5,1077,189,340,0,18,2329957,4245083,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_014.txt,014,2306598,4200163,124,157711,23182,44600,5,1077,189,340,0,18,2329969,4245103,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_015.txt,015,2306601,4200168,124,157711,23182,44600,5,1077,189,340,0,18,2329972,4245108,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_016.txt,016,2306589,4200148,124,157711,23182,44600,5,1077,189,340,0,18,2329960,4245088,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_017.txt,017,2306595,4200158,124,157711,23182,44600,5,1077,189,340,0,18,2329966,4245098,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_018.txt,018,2306598,4200163,124,157711,23182,44600,5,1077,189,340,0,18,2329969,4245103,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_019.txt,019,2306589,4200148,124,157711,23182,44600,5,1077,189,340,0,18,2329960,4245088,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_020.txt,020,2306604,4200173,124,157711,23182,44600,5,1077,189,340,0,18,2329975,4245113,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_021.txt,021,2306583,4200138,124,157711,23182,44600,5,1077,189,340,0,18,2329954,4245078,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_022.txt,022,2306577,4200128,124,157711,23182,44600,5,1077,189,340,0,18,2329948,4245068,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_023.txt,023,2306598,4200163,124,157711,23182,44600,5,1077,189,340,0,18,2329969,4245103,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_024.txt,024,2306598,4200163,124,157711,23182,44600,5,1077,189,340,0,18,2329969,4245103,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_025.txt,025,2306595,4200158,124,157711,23182,44600,5,1077,189,340,0,18,2329966,4245098,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_026.txt,026,2306595,4200158,124,157711,23182,44600,5,1077,189,340,0,18,2329966,4245098,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_027.txt,027,2306586,4200143,124,157711,23182,44600,5,1077,189,340,0,18,2329957,4245083,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_028.txt,028,2306586,4200143,124,157711,23182,44600,5,1077,189,340,0,18,2329957,4245083,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_029.txt,029,2306601,4200168,124,157711,23182,44600,5,1077,189,340,0,18,2329972,4245108,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_030.txt,030,2306583,4200138,124,157711,23182,44600,5,1077,189,340,0,18,2329954,4245078,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_031.txt,031,2306583,4200138,124,157711,23182,44600,5,1077,189,340,0,18,2329954,4245078,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_032.txt,032,2306580,4200133,124,157711,23182,44600,5,1077,189,340,0,18,2329951,4245073,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_033.txt,033,2306586,4200143,124,157711,23182,44600,5,1077,189,340,0,18,2329957,4245083,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_034.txt,034,2306607,4200178,124,157711,23182,44600,5,1077,189,340,0,18,2329978,4245118,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_035.txt,035,2306592,4200153,124,157711,23182,44600,5,1077,189,340,0,18,2329963,4245093,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_036.txt,036,2306607,4200178,124,157711,23182,44600,5,1077,189,340,0,18,2329978,4245118,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_037.txt,037,2306592,4200153,124,157711,23182,44600,5,1077,189,340,0,18,2329963,4245093,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_038.txt,038,2306580,4200133,124,157711,23182,44600,5,1077,189,340,0,18,2329951,4245073,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_039.txt,039,2306604,4200173,124,157711,23182,44600,5,1077,189,340,0,18,2329975,4245113,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_040.txt,040,2306607,4200178,124,157711,23182,44600,5,1077,189,340,0,18,2329978,4245118,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_041.txt,041,2306592,4200153,124,157711,23182,44600,5,1077,189,340,0,18,2329963,4245093,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_042.txt,042,2306607,4200178,124,157711,23182,44600,5,1077,189,340,0,18,2329978,4245118,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_043.txt,043,2306595,4200158,124,157711,23182,44600,5,1077,189,340,0,18,2329966,4245098,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_044.txt,044,2306586,4200143,124,157711,23182,44600,5,1077,189,340,0,18,2329957,4245083,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_045.txt,045,2306610,4200183,124,157711,23182,44600,5,1077,189,340,0,18,2329981,4245123,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_046.txt,046,2306607,4200178,124,157711,23182,44600,5,1077,189,340,0,18,2329978,4245118,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_047.txt,047,2306589,4200148,124,157711,23182,44600,5,1077,189,340,0,18,2329960,4245088,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_048.txt,048,2306589,4200148,124,157711,23182,44600,5,1077,189,340,0,18,2329960,4245088,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_049.txt,049,2306598,4200163,124,157711,23182,44600,5,1077,189,340,0,18,2329969,4245103,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_050.txt,050,2306607,4200178,124,157711,23182,44600,5,1077,189,340,0,18,2329978,4245118,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_051.txt,051,2306595,4200158,124,157711,23182,44600,5,1077,189,340,0,18,2329966,4245098,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_052.txt,052,2306598,4200163,124,157711,23182,44600,5,1077,189,340,0,18,2329969,4245103,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_053.txt,053,2306622,4200203,124,157711,23182,44600,5,1077,189,340,0,18,2329993,4245143,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_054.txt,054,2306589,4200148,124,157711,23182,44600,5,1077,189,340,0,18,2329960,4245088,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_055.txt,055,2306586,4200143,124,157711,23182,44600,5,1077,189,340,0,18,2329957,4245083,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_056.txt,056,2306613,4200188,124,157711,23182,44600,5,1077,189,340,0,18,2329984,4245128,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_057.txt,057,2306595,4200158,124,157711,23182,44600,5,1077,189,340,0,18,2329966,4245098,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_058.txt,058,2306607,4200178,124,157711,23182,44600,5,1077,189,340,0,18,2329978,4245118,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_059.txt,059,2306595,4200158,124,157711,23182,44600,5,1077,189,340,0,18,2329966,4245098,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_060.txt,060,2306598,4200163,124,157711,23182,44600,5,1077,189,340,0,18,2329969,4245103,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_061.txt,061,2306598,4200163,124,157711,23182,44600,5,1077,189,340,0,18,2329969,4245103,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_062.txt,062,2306595,4200158,124,157711,23182,44600,5,1077,189,340,0,18,2329966,4245098,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_063.txt,063,2306580,4200133,124,157711,23182,44600,5,1077,189,340,0,18,2329951,4245073,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_064.txt,064,2306595,4200158,124,157711,23182,44600,5,1077,189,340,0,18,2329966,4245098,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_065.txt,065,2306607,4200178,124,157711,23182,44600,5,1077,189,340,0,18,2329978,4245118,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_066.txt,066,2306595,4200158,124,157711,23182,44600,5,1077,189,340,0,18,2329966,4245098,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_067.txt,067,2306601,4200168,124,157711,23182,44600,5,1077,189,340,0,18,2329972,4245108,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_068.txt,068,2306592,4200153,124,157711,23182,44600,5,1077,189,340,0,18,2329963,4245093,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_069.txt,069,2306595,4200158,124,157711,23182,44600,5,1077,189,340,0,18,2329966,4245098,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_070.txt,070,2306586,4200143,124,157711,23182,44600,5,1077,189,340,0,18,2329957,4245083,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_071.txt,071,2306589,4200148,124,157711,23182,44600,5,1077,189,340,0,18,2329960,4245088,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_072.txt,072,2306613,4200188,124,157711,23182,44600,5,1077,189,340,0,18,2329984,4245128,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_073.txt,073,2306604,4200173,124,157711,23182,44600,5,1077,189,340,0,18,2329975,4245113,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_074.txt,074,2306628,4200213,124,157711,23182,44600,5,1077,189,340,0,18,2329999,4245153,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_075.txt,075,2306598,4200163,124,157711,23182,44600,5,1077,189,340,0,18,2329969,4245103,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_076.txt,076,2306595,4200158,124,157711,23182,44600,5,1077,189,340,0,18,2329966,4245098,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_077.txt,077,2306580,4200133,124,157711,23182,44600,5,1077,189,340,0,18,2329951,4245073,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_078.txt,078,2306589,4200148,124,157711,23182,44600,5,1077,189,340,0,18,2329960,4245088,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_079.txt,079,2306595,4200158,124,157711,23182,44600,5,1077,189,340,0,18,2329966,4245098,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_080.txt,080,2306598,4200163,124,157711,23182,44600,5,1077,189,340,0,18,2329969,4245103,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_081.txt,081,2306586,4200143,124,157711,23182,44600,5,1077,189,340,0,18,2329957,4245083,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_082.txt,082,2306616,4200193,124,157711,23182,44600,5,1077,189,340,0,18,2329987,4245133,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_083.txt,083,2306595,4200158,124,157711,23182,44600,5,1077,189,340,0,18,2329966,4245098,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_084.txt,084,2306592,4200153,124,157711,23182,44600,5,1077,189,340,0,18,2329963,4245093,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_085.txt,085,2306592,4200153,124,157711,23182,44600,5,1077,189,340,0,18,2329963,4245093,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_086.txt,086,2306583,4200138,124,157711,23182,44600,5,1077,189,340,0,18,2329954,4245078,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_087.txt,087,2306607,4200178,124,157711,23182,44600,5,1077,189,340,0,18,2329978,4245118,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_088.txt,088,2306589,4200148,124,157711,23182,44600,5,1077,189,340,0,18,2329960,4245088,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_089.txt,089,2306583,4200138,124,157711,23182,44600,5,1077,189,340,0,18,2329954,4245078,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_090.txt,090,2306613,4200188,124,157711,23182,44600,5,1077,189,340,0,18,2329984,4245128,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_091.txt,091,2306607,4200178,124,157711,23182,44600,5,1077,189,340,0,18,2329978,4245118,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_092.txt,092,2306604,4200173,124,157711,23182,44600,5,1077,189,340,0,18,2329975,4245113,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_093.txt,093,2306583,4200138,124,157711,23182,44600,5,1077,189,340,0,18,2329954,4245078,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_094.txt,094,2306580,4200133,124,157711,23182,44600,5,1077,189,340,0,18,2329951,4245073,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_095.txt,095,2306589,4200148,124,157711,23182,44600,5,1077,189,340,0,18,2329960,4245088,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_096.txt,096,2306589,4200148,124,157711,23182,44600,5,1077,189,340,0,18,2329960,4245088,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_097.txt,097,2306598,4200163,124,157711,23182,44600,5,1077,189,340,0,18,2329969,4245103,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_098.txt,098,2306595,4200158,124,157711,23182,44600,5,1077,189,340,0,18,2329966,4245098,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_099.txt,099,2306601,4200168,124,157711,23182,44600,5,1077,189,340,0,18,2329972,4245108,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_100.txt,100,2306607,4200178,124,157711,23182,44600,5,1077,189,340,0,18,2329978,4245118,129,158806


