filepath, file no., pop_before_A, push_before_A, sgrow_before_A, sshrink_before_A,pop_in_A, push_in_A, sgrow_in_A, sshrink_in_A,pop_after_A, push_after_A, sgrow_after_A, sshrink_after_Apop_tota, push_total, sgrow_total, sshrink_total
linear_regression_additional/trace_medical_only/vpython_medical_104.txt,104,2306607,4200178,124,157711,23182,44600,5,1077,189,340,0,18,2329978,4245118,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_105.txt,105,2306583,4200138,124,157711,23182,44600,5,1077,189,340,0,18,2329954,4245078,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_106.txt,106,2306601,4200168,124,157711,23182,44600,5,1077,189,340,0,18,2329972,4245108,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_107.txt,107,2306595,4200158,124,157711,23182,44600,5,1077,189,340,0,18,2329966,4245098,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_108.txt,108,2306592,4200153,124,157711,23182,44600,5,1077,189,340,0,18,2329963,4245093,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_109.txt,109,2306589,4200148,124,157711,23182,44600,5,1077,189,340,0,18,2329960,4245088,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_110.txt,110,2306580,4200133,124,157711,23182,44600,5,1077,189,340,0,18,2329951,4245073,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_111.txt,111,2306598,4200163,124,157711,23182,44600,5,1077,189,340,0,18,2329969,4245103,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_112.txt,112,2306601,4200168,124,157711,23182,44600,5,1077,189,340,0,18,2329972,4245108,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_113.txt,113,2306598,4200163,124,157711,23182,44600,5,1077,189,340,0,18,2329969,4245103,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_114.txt,114,2306583,4200138,124,157711,23182,44600,5,1077,189,340,0,18,2329954,4245078,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_115.txt,115,2306586,4200143,124,157711,23182,44600,5,1077,189,340,0,18,2329957,4245083,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_116.txt,116,2306595,4200158,124,157711,23182,44600,5,1077,189,340,0,18,2329966,4245098,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_117.txt,117,2306592,4200153,124,157711,23182,44600,5,1077,189,340,0,18,2329963,4245093,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_118.txt,118,2306586,4200143,124,157711,23182,44600,5,1077,189,340,0,18,2329957,4245083,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_119.txt,119,2306601,4200168,124,157711,23182,44600,5,1077,189,340,0,18,2329972,4245108,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_120.txt,120,2306583,4200138,124,157711,23182,44600,5,1077,189,340,0,18,2329954,4245078,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_121.txt,121,2306589,4200148,124,157711,23182,44600,5,1077,189,340,0,18,2329960,4245088,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_122.txt,122,2306595,4200158,124,157711,23182,44600,5,1077,189,340,0,18,2329966,4245098,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_123.txt,123,2306592,4200153,124,157711,23182,44600,5,1077,189,340,0,18,2329963,4245093,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_124.txt,124,2306595,4200158,124,157711,23182,44600,5,1077,189,340,0,18,2329966,4245098,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_125.txt,125,2306601,4200168,124,157711,23182,44600,5,1077,189,340,0,18,2329972,4245108,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_126.txt,126,2306592,4200153,124,157711,23182,44600,5,1077,189,340,0,18,2329963,4245093,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_127.txt,127,2306613,4200188,124,157711,23182,44600,5,1077,189,340,0,18,2329984,4245128,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_128.txt,128,2306589,4200148,124,157711,23182,44600,5,1077,189,340,0,18,2329960,4245088,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_129.txt,129,2306595,4200158,124,157711,23182,44600,5,1077,189,340,0,18,2329966,4245098,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_130.txt,130,2306601,4200168,124,157711,23182,44600,5,1077,189,340,0,18,2329972,4245108,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_131.txt,131,2306586,4200143,124,157711,23182,44600,5,1077,189,340,0,18,2329957,4245083,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_132.txt,132,2306589,4200148,124,157711,23182,44600,5,1077,189,340,0,18,2329960,4245088,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_133.txt,133,2306595,4200158,124,157711,23182,44600,5,1077,189,340,0,18,2329966,4245098,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_134.txt,134,2306589,4200148,124,157711,23182,44600,5,1077,189,340,0,18,2329960,4245088,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_135.txt,135,2306607,4200178,124,157711,23182,44600,5,1077,189,340,0,18,2329978,4245118,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_136.txt,136,2306610,4200183,124,157711,23182,44600,5,1077,189,340,0,18,2329981,4245123,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_137.txt,137,2306580,4200133,124,157711,23182,44600,5,1077,189,340,0,18,2329951,4245073,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_138.txt,138,2306583,4200138,124,157711,23182,44600,5,1077,189,340,0,18,2329954,4245078,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_139.txt,139,2306595,4200158,124,157711,23182,44600,5,1077,189,340,0,18,2329966,4245098,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_140.txt,140,2306595,4200158,124,157711,23182,44600,5,1077,189,340,0,18,2329966,4245098,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_141.txt,141,2306604,4200173,124,157711,23182,44600,5,1077,189,340,0,18,2329975,4245113,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_142.txt,142,2306589,4200148,124,157711,23182,44600,5,1077,189,340,0,18,2329960,4245088,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_143.txt,143,2306589,4200148,124,157711,23182,44600,5,1077,189,340,0,18,2329960,4245088,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_144.txt,144,2306577,4200128,124,157711,23182,44600,5,1077,189,340,0,18,2329948,4245068,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_145.txt,145,2306586,4200143,124,157711,23182,44600,5,1077,189,340,0,18,2329957,4245083,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_146.txt,146,2306580,4200133,124,157711,23182,44600,5,1077,189,340,0,18,2329951,4245073,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_147.txt,147,2306583,4200138,124,157711,23182,44600,5,1077,189,340,0,18,2329954,4245078,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_148.txt,148,2306595,4200158,124,157711,23182,44600,5,1077,189,340,0,18,2329966,4245098,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_149.txt,149,2306592,4200153,124,157711,23182,44600,5,1077,189,340,0,18,2329963,4245093,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_150.txt,150,2306592,4200153,124,157711,23182,44600,5,1077,189,340,0,18,2329963,4245093,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_151.txt,151,2306604,4200173,124,157711,23182,44600,5,1077,189,340,0,18,2329975,4245113,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_152.txt,152,2306592,4200153,124,157711,23182,44600,5,1077,189,340,0,18,2329963,4245093,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_153.txt,153,2306589,4200148,124,157711,23182,44600,5,1077,189,340,0,18,2329960,4245088,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_154.txt,154,2306601,4200168,124,157711,23182,44600,5,1077,189,340,0,18,2329972,4245108,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_155.txt,155,2306586,4200143,124,157711,23182,44600,5,1077,189,340,0,18,2329957,4245083,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_156.txt,156,2306595,4200158,124,157711,23182,44600,5,1077,189,340,0,18,2329966,4245098,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_157.txt,157,2306583,4200138,124,157711,23182,44600,5,1077,189,340,0,18,2329954,4245078,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_158.txt,158,2306586,4200143,124,157711,23182,44600,5,1077,189,340,0,18,2329957,4245083,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_159.txt,159,2306598,4200163,124,157711,23182,44600,5,1077,189,340,0,18,2329969,4245103,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_160.txt,160,2306613,4200188,124,157711,23182,44600,5,1077,189,340,0,18,2329984,4245128,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_161.txt,161,2306580,4200133,124,157711,23182,44600,5,1077,189,340,0,18,2329951,4245073,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_162.txt,162,2306604,4200173,124,157711,23182,44600,5,1077,189,340,0,18,2329975,4245113,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_163.txt,163,2306619,4200198,124,157711,23182,44600,5,1077,189,340,0,18,2329990,4245138,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_164.txt,164,2306592,4200153,124,157711,23182,44600,5,1077,189,340,0,18,2329963,4245093,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_165.txt,165,2306607,4200178,124,157711,23182,44600,5,1077,189,340,0,18,2329978,4245118,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_166.txt,166,2306586,4200143,124,157711,23182,44600,5,1077,189,340,0,18,2329957,4245083,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_167.txt,167,2306592,4200153,124,157711,23182,44600,5,1077,189,340,0,18,2329963,4245093,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_168.txt,168,2306598,4200163,124,157711,23182,44600,5,1077,189,340,0,18,2329969,4245103,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_169.txt,169,2306598,4200163,124,157711,23182,44600,5,1077,189,340,0,18,2329969,4245103,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_170.txt,170,2306619,4200198,124,157711,23182,44600,5,1077,189,340,0,18,2329990,4245138,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_171.txt,171,2306583,4200138,124,157711,23182,44600,5,1077,189,340,0,18,2329954,4245078,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_172.txt,172,2306592,4200153,124,157711,23182,44600,5,1077,189,340,0,18,2329963,4245093,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_173.txt,173,2306586,4200143,124,157711,23182,44600,5,1077,189,340,0,18,2329957,4245083,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_174.txt,174,2306580,4200133,124,157711,23182,44600,5,1077,189,340,0,18,2329951,4245073,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_175.txt,175,2306586,4200143,124,157711,23182,44600,5,1077,189,340,0,18,2329957,4245083,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_176.txt,176,2306592,4200153,124,157711,23182,44600,5,1077,189,340,0,18,2329963,4245093,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_177.txt,177,2306604,4200173,124,157711,23182,44600,5,1077,189,340,0,18,2329975,4245113,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_178.txt,178,2306604,4200173,124,157711,23182,44600,5,1077,189,340,0,18,2329975,4245113,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_179.txt,179,2306595,4200158,124,157711,23182,44600,5,1077,189,340,0,18,2329966,4245098,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_180.txt,180,2306586,4200143,124,157711,23182,44600,5,1077,189,340,0,18,2329957,4245083,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_181.txt,181,2306583,4200138,124,157711,23182,44600,5,1077,189,340,0,18,2329954,4245078,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_182.txt,182,2306583,4200138,124,157711,23182,44600,5,1077,189,340,0,18,2329954,4245078,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_183.txt,183,2306592,4200153,124,157711,23182,44600,5,1077,189,340,0,18,2329963,4245093,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_184.txt,184,2306592,4200153,124,157711,23182,44600,5,1077,189,340,0,18,2329963,4245093,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_185.txt,185,2306604,4200173,124,157711,23182,44600,5,1077,189,340,0,18,2329975,4245113,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_186.txt,186,2306595,4200158,124,157711,23182,44600,5,1077,189,340,0,18,2329966,4245098,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_187.txt,187,2306592,4200153,124,157711,23182,44600,5,1077,189,340,0,18,2329963,4245093,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_188.txt,188,2306610,4200183,124,157711,23182,44600,5,1077,189,340,0,18,2329981,4245123,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_189.txt,189,2306595,4200158,124,157711,23182,44600,5,1077,189,340,0,18,2329966,4245098,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_190.txt,190,2306580,4200133,124,157711,23182,44600,5,1077,189,340,0,18,2329951,4245073,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_191.txt,191,2306595,4200158,124,157711,23182,44600,5,1077,189,340,0,18,2329966,4245098,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_192.txt,192,2306577,4200128,124,157711,23182,44600,5,1077,189,340,0,18,2329948,4245068,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_193.txt,193,2306589,4200148,124,157711,23182,44600,5,1077,189,340,0,18,2329960,4245088,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_194.txt,194,2306595,4200158,124,157711,23182,44600,5,1077,189,340,0,18,2329966,4245098,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_195.txt,195,2306601,4200168,124,157711,23182,44600,5,1077,189,340,0,18,2329972,4245108,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_196.txt,196,2306586,4200143,124,157711,23182,44600,5,1077,189,340,0,18,2329957,4245083,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_197.txt,197,2306613,4200188,124,157711,23182,44600,5,1077,189,340,0,18,2329984,4245128,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_198.txt,198,2306586,4200143,124,157711,23182,44600,5,1077,189,340,0,18,2329957,4245083,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_199.txt,199,2306604,4200173,124,157711,23182,44600,5,1077,189,340,0,18,2329975,4245113,129,158806
linear_regression_additional/trace_medical_only/vpython_medical_200.txt,200,2306604,4200173,124,157711,23182,44600,5,1077,189,340,0,18,2329975,4245113,129,158806



