filepath, file no., pop_before_A, push_before_A, sgrow_before_A, sshrink_before_A,pop_in_A, push_in_A, sgrow_in_A, sshrink_in_A,pop_after_A, push_after_A, sgrow_after_A, sshrink_after_A,pop_total, push_total, sgrow_total, sshrink_total
neural_network/trace_house_noRandom/vpython_house_006.txt,006,1405526,2435388,2,94354,170900,460571,10,2744,192,335,0,21,1576618,2896294,12,97119
neural_network/trace_house_noRandom/vpython_house_007.txt,007,1405526,2435388,2,94354,170900,460571,10,2744,192,335,0,21,1576618,2896294,12,97119
neural_network/trace_house_noRandom/vpython_house_008.txt,008,1405526,2435388,2,94354,170900,460571,10,2744,192,335,0,21,1576618,2896294,12,97119
neural_network/trace_house_noRandom/vpython_house_009.txt,009,1405526,2435388,2,94354,170900,460571,10,2744,192,335,0,21,1576618,2896294,12,97119
neural_network/trace_house_noRandom/vpython_house_010.txt,010,1405526,2435388,2,94354,170900,460571,10,2744,192,335,0,21,1576618,2896294,12,97119



filepath, file no., pop_before_A, push_before_A, sgrow_before_A, sshrink_before_A,pop_in_A, push_in_A, sgrow_in_A, sshrink_in_A,pop_after_A, push_after_A, sgrow_after_A, sshrink_after_A,pop_total, push_total, sgrow_total, sshrink_total
neural_network/trace_medical_noRandom/vpython_medical_001.txt,001,1405526,2435388,2,94354,60618,132426,10,2590,192,335,0,21,1466336,2568149,12,96965
neural_network/trace_medical_noRandom/vpython_medical_002.txt,002,1405526,2435388,2,94354,60618,132426,10,2590,192,335,0,21,1466336,2568149,12,96965
neural_network/trace_medical_noRandom/vpython_medical_003.txt,003,1405526,2435388,2,94354,60618,132426,10,2590,192,335,0,21,1466336,2568149,12,96965
neural_network/trace_medical_noRandom/vpython_medical_004.txt,004,1405526,2435388,2,94354,60618,132426,10,2590,192,335,0,21,1466336,2568149,12,96965
neural_network/trace_medical_noRandom/vpython_medical_005.txt,005,1405526,2435388,2,94354,60618,132426,10,2590,192,335,0,21,1466336,2568149,12,96965
neural_network/trace_medical_noRandom/vpython_medical_006.txt,006,1405526,2435388,2,94354,60618,132426,10,2590,192,335,0,21,1466336,2568149,12,96965
neural_network/trace_medical_noRandom/vpython_medical_007.txt,007,1405526,2435388,2,94354,60618,132426,10,2590,192,335,0,21,1466336,2568149,12,96965
neural_network/trace_medical_noRandom/vpython_medical_008.txt,008,1405526,2435388,2,94354,60618,132426,10,2590,192,335,0,21,1466336,2568149,12,96965
neural_network/trace_medical_noRandom/vpython_medical_009.txt,009,1405526,2435388,2,94354,60618,132426,10,2590,192,335,0,21,1466336,2568149,12,96965
neural_network/trace_medical_noRandom/vpython_medical_010.txt,010,1405526,2435388,2,94354,60618,132426,10,2590,192,335,0,21,1466336,2568149,12,96965



